id,part_code,part_name,locator_id,created_at
c70bbd31-8561-4e30-a446-2c599548f62e,SKU-12326,Casing J42,CTRA1-S-030-1,2026-07-21 02:30:02.965479+00
c7114090-4048-4bcd-8979-9da0e4ce11dd,SKU-12239,Motor K61,CTRA1-R-049-2,2026-07-21 02:30:02.965479+00
c712b827-f5a2-478d-b7a4-0d9c749ab5f1,SKU-10944,Body Shell V76,CTRA1-H-032-1,2026-07-21 02:30:02.965479+00
c744e073-5e96-4555-a69a-67a9adf19f24,SKU-11489,Sensor Component J66,CTRA1-L-052-2,2026-07-21 02:30:02.965479+00
c749571f-64c2-4a6a-9635-3cbdc5f117dc,SKU-12212,Wheel Axle S57,CTRA1-R-036-1,2026-07-21 02:30:02.965479+00
c7860a37-6a67-47b4-9766-c520dac2e721,SKU-12223,Wheel Axle K2,CTRA1-R-041-2,2026-07-21 02:30:02.965479+00
c78a9d8e-54d6-456e-9f4e-baeb0130325c,SKU-11360,Casing D27,CTRA1-K-051-1,2026-07-21 02:30:02.965479+00
c791603c-f6e8-49a3-8235-c547fb54a153,SKU-12090,Sensor Component O47,CTRA1-Q-038-1,2026-07-21 02:30:02.965479+00
c7acdd2a-9a76-46e4-81b0-7bfcbfdb2de5,SKU-10236,Panel O82,CTRA1-B-056-1,2026-07-21 02:30:02.965479+00
c7bf78b4-9013-4d59-983d-d919e346cdc7,SKU-12784,Gearbox G49,CTRA1-W-007-1,2026-07-21 02:30:02.965479+00
c87fc5ca-ae3d-4329-88d5-0868cf958c96,SKU-10049,Sensor Component Y6,CTRA1-A-025-2,2026-07-21 02:30:02.965479+00
c8854316-1062-4b3e-9c50-93a6bec3bc7f,SKU-12766,Sensor Component W58,CTRA1-V-061-1,2026-07-21 02:30:02.965479+00
c88b2837-bd66-4db7-9f50-1d5d75a7311d,SKU-11822,Body Shell O82,CTRA1-O-030-1,2026-07-21 02:30:02.965479+00
c88fceb2-4a25-4580-9b68-16c0b922caaf,SKU-11909,Sensor Component B73,CTRA1-P-010-2,2026-07-21 02:30:02.965479+00
c8c437dd-2d07-4add-a96c-3a2b015e5b8a,SKU-12624,Casing N36,CTRA1-U-053-1,2026-07-21 02:30:02.965479+00
c8e15b12-833d-4cff-9815-64851c436686,SKU-10150,Motor W27,CTRA1-B-013-1,2026-07-21 02:30:02.965479+00
c8f9f47c-3c05-42a6-a46a-671371e27017,SKU-10139,Gearbox D82,CTRA1-B-007-2,2026-07-21 02:30:02.965479+00
c90ca439-8cce-491d-a161-acd2bd4523a0,SKU-10661,Body Shell Q12,CTRA1-F-016-2,2026-07-21 02:30:02.965479+00
c91c5242-2e70-4bb8-803a-299636ae5fb4,SKU-10559,Body Shell F67,CTRA1-E-028-2,2026-07-21 02:30:02.965479+00
c94f8887-cce9-47c4-863c-ceb505f75bb8,SKU-12966,Body Shell V80,CTRA1-X-035-1,2026-07-21 02:30:02.965479+00
c951c4f9-9b8c-45e9-bec3-77dc943c9e07,SKU-12896,Body Shell N91,CTRA1-W-063-1,2026-07-21 02:30:02.965479+00
c9618af4-018e-4ca9-9780-dbfa02e19109,SKU-11452,Body Shell W39,CTRA1-L-034-1,2026-07-21 02:30:02.965479+00
c9b7793a-7787-4fcf-a183-8db5fa3e90d5,SKU-11930,Motor K82,CTRA1-P-021-1,2026-07-21 02:30:02.965479+00
ca0d297e-4c5a-497e-a8b4-4d262595b734,SKU-12028,Gearbox G54,CTRA1-Q-007-1,2026-07-21 02:30:02.965479+00
ca1ea1ab-d520-4273-b811-45101e78d823,SKU-11477,Gearbox M43,CTRA1-L-046-2,2026-07-21 02:30:02.965479+00
ca2919d4-7b83-4663-b9bc-ed8a332c1f49,SKU-12206,Panel W58,CTRA1-R-033-1,2026-07-21 02:30:02.965479+00
ca3ff7f6-b5fc-4543-9437-50c42675e76f,SKU-11074,Gearbox K64,CTRA1-I-034-1,2026-07-21 02:30:02.965479+00
ca44b74c-8406-45b3-a740-c3d26510f85f,SKU-10356,Body Shell N59,CTRA1-C-053-1,2026-07-21 02:30:02.965479+00
ca5bce95-abdc-4ba8-848c-759b875e8853,SKU-10632,Gearbox M52,CTRA1-F-002-1,2026-07-21 02:30:02.965479+00
ca6194fb-2987-4ddb-a273-8b03522f6635,SKU-12488,Chassis M42,CTRA1-T-048-1,2026-07-21 02:30:02.965479+00
ca63d027-03c8-411c-b686-118adf2c39ba,SKU-10751,Panel P29,CTRA1-F-061-2,2026-07-21 02:30:02.965479+00
ca7ae348-45ba-419d-a38b-20b936b1bc2c,SKU-11562,Gearbox G7,CTRA1-M-026-1,2026-07-21 02:30:02.965479+00
ca9cfe26-f992-4f83-80d7-9682b4e84f91,SKU-11269,Wheel Axle J43,CTRA1-K-005-2,2026-07-21 02:30:02.965479+00
caa78c4e-0dd2-4ca3-ba0b-19046a72c8e6,SKU-11076,Gearbox P23,CTRA1-I-035-1,2026-07-21 02:30:02.965479+00
cab9adef-26a4-4c55-8a75-da95224c29eb,SKU-10822,Body Shell V69,CTRA1-G-034-1,2026-07-21 02:30:02.965479+00
cac49800-cb8d-427c-bd13-9ee4c22e26c4,SKU-12602,Wheel Axle I42,CTRA1-U-042-1,2026-07-21 02:30:02.965479+00
cad930ae-29b3-4b18-a7a4-e10e207fe676,SKU-11458,Casing K26,CTRA1-L-037-1,2026-07-21 02:30:02.965479+00
cadd42e4-7d34-446a-b7e4-5b3476c90804,SKU-10732,Chassis U3,CTRA1-F-052-1,2026-07-21 02:30:02.965479+00
cb003883-0db2-4e11-bca7-b7713bb42799,SKU-11678,Sensor Component M20,CTRA1-N-021-1,2026-07-21 02:30:02.965479+00
cb0edae7-5eca-4f45-825a-5d070ea9967f,SKU-12305,Sensor Component S79,CTRA1-S-019-2,2026-07-21 02:30:02.965479+00
cb18e086-b91d-4ee8-9c6a-16ed84a3c241,SKU-12145,Body Shell J18,CTRA1-R-002-2,2026-07-21 02:30:02.965479+00
cb26de64-8821-4dec-8af5-f66a4627524b,SKU-10659,Gearbox C4,CTRA1-F-015-2,2026-07-21 02:30:02.965479+00
cb3662b6-9879-4e7f-8407-4c41a2e52d8a,SKU-12592,Casing Z5,CTRA1-U-037-1,2026-07-21 02:30:02.965479+00
cb37d5da-5c24-45c8-bdc4-1826e465052a,SKU-11572,Casing O82,CTRA1-M-031-1,2026-07-21 02:30:02.965479+00
cb6e60b1-8e1e-48f4-8aba-7ed9f1029d15,SKU-11098,Sensor Component O48,CTRA1-I-046-1,2026-07-21 02:30:02.965479+00
cb789172-d7a0-43e0-b095-215b1d740451,SKU-12200,Chassis U27,CTRA1-R-030-1,2026-07-21 02:30:02.965479+00
cba3d3d7-c946-4b7e-95f4-fd732a2de70c,SKU-11675,Casing U61,CTRA1-N-019-2,2026-07-21 02:30:02.965479+00
cbb1f14a-2409-4c4b-9090-8a5f907688d5,SKU-11852,Body Shell Q86,CTRA1-O-045-1,2026-07-21 02:30:02.965479+00
cbb28ab5-c497-4cd7-9f99-149bbfd4f412,SKU-11108,Gearbox K64,CTRA1-I-051-1,2026-07-21 02:30:02.965479+00
cbd1be57-a61a-474b-be04-283a6e413e72,SKU-10720,Casing P19,CTRA1-F-046-1,2026-07-21 02:30:02.965479+00
cbd615db-5b37-4e70-b513-d68611013b53,SKU-10215,Sensor Component I54,CTRA1-B-045-2,2026-07-21 02:30:02.965479+00
cbee4daf-5ef3-4bcb-a6ff-cf82dd886bd4,SKU-10639,Panel M80,CTRA1-F-005-2,2026-07-21 02:30:02.965479+00
cc1cde76-1fc3-4f83-9259-cca37b450a6c,SKU-10189,Casing O86,CTRA1-B-032-2,2026-07-21 02:30:02.965479+00
cc240e69-0cdd-487f-9f17-98dca526c6ef,SKU-12002,Chassis S74,CTRA1-P-057-1,2026-07-21 02:30:02.965479+00
cc26086e-ca78-40c8-a464-474a35141034,SKU-10916,Wheel Axle L81,CTRA1-H-018-1,2026-07-21 02:30:02.965479+00
cc384bd8-f189-40f2-9e9a-26839d77391b,SKU-10558,Body Shell V98,CTRA1-E-028-1,2026-07-21 02:30:02.965479+00
cc592dd5-5cc9-420a-8f06-a54003a72f58,SKU-11018,Casing R3,CTRA1-I-006-1,2026-07-21 02:30:02.965479+00
cc78199d-60aa-47fa-bce8-09c0742610d2,SKU-10493,Gearbox S43,CTRA1-D-058-2,2026-07-21 02:30:02.965479+00
cc92074e-ddc6-4eaa-b5a9-023277d503bb,SKU-12244,Chassis T86,CTRA1-R-052-1,2026-07-21 02:30:02.965479+00
cca20bb4-9d01-49de-90ea-e49f3a048bbf,SKU-10831,Body Shell B57,CTRA1-G-038-2,2026-07-21 02:30:02.965479+00
ccab56eb-9bde-44d1-97dd-573ecd8983e7,SKU-12975,Casing G92,CTRA1-X-039-2,2026-07-21 02:30:02.965479+00
ccb523fd-b11a-4780-8270-4ee85af3375e,SKU-11109,Casing H68,CTRA1-I-051-2,2026-07-21 02:30:02.965479+00
ccb61f71-28f7-4275-8968-b1a8897eca9d,SKU-11626,Panel I48,CTRA1-M-058-1,2026-07-21 02:30:02.965479+00
ccbb2d9d-052d-4770-9b64-47223053215c,SKU-11893,Body Shell O49,CTRA1-P-002-2,2026-07-21 02:30:02.965479+00
ccc50d4e-cec5-45c0-aab5-0dfd522b3207,SKU-10476,Panel X28,CTRA1-D-050-1,2026-07-21 02:30:02.965479+00
ccc630cc-0dc9-456d-8de9-4461ebd2cf68,SKU-12579,Motor D33,CTRA1-U-030-2,2026-07-21 02:30:02.965479+00
ccd96ade-b79f-4950-b177-88f42ce0da01,SKU-12381,Wheel Axle H43,CTRA1-S-057-2,2026-07-21 02:30:02.965479+00
cce37e65-0b76-45b3-b46e-05a5513ed05a,SKU-10028,Chassis B23,CTRA1-A-015-1,2026-07-21 02:30:02.965479+00
ccf01f50-6153-4270-b44f-044581ee4e82,SKU-12818,Sensor Component O21,CTRA1-W-024-1,2026-07-21 02:30:02.965479+00
ccf1e043-ae83-417e-bb93-45452b2e9a2b,SKU-11719,Panel G56,CTRA1-N-041-2,2026-07-21 02:30:02.965479+00
cd192008-76fe-42e5-b594-9749c798c5cf,SKU-12102,Casing G66,CTRA1-Q-044-1,2026-07-21 02:30:02.965479+00
cd24c7c9-19e0-4d25-b094-392a420fe2f0,SKU-11176,Panel N97,CTRA1-J-022-1,2026-07-21 02:30:02.965479+00
cd6debef-dcae-4f94-a8c6-f7eddb2ab56c,SKU-12651,Sensor Component N51,CTRA1-V-003-2,2026-07-21 02:30:02.965479+00
cd76a0a3-4019-4e45-a666-1a56350d34e2,SKU-11887,Body Shell R29,CTRA1-O-062-2,2026-07-21 02:30:02.965479+00
cd8ca6be-08bc-4761-80eb-9275bfb5f79b,SKU-11411,Casing I18,CTRA1-L-013-2,2026-07-21 02:30:02.965479+00
cd8df616-bb9a-46bb-b9cc-31c663f2a04c,SKU-10673,Body Shell L97,CTRA1-F-022-2,2026-07-21 02:30:02.965479+00
cdbde9d4-62db-4835-b983-bbbf5c44fbf9,SKU-12160,Body Shell L68,CTRA1-R-010-1,2026-07-21 02:30:02.965479+00
cdc4f4ca-3008-47dc-a8fc-6cf917aa6ad9,SKU-12833,Sensor Component O68,CTRA1-W-031-2,2026-07-21 02:30:02.965479+00
cddcc526-c039-423e-a968-ff93f41eead1,SKU-10695,Wheel Axle A93,CTRA1-F-033-2,2026-07-21 02:30:02.965479+00
cdef6540-a6c0-4356-8ac4-3a0d598e63c0,SKU-11784,Gearbox O33,CTRA1-O-011-1,2026-07-21 02:30:02.965479+00
ce111e2e-f585-4daa-aaa7-d24bc36f6aa5,SKU-10830,Motor N37,CTRA1-G-038-1,2026-07-21 02:30:02.965479+00
ce17b469-81b9-40c6-aad5-77def5481d3e,SKU-11286,Body Shell W35,CTRA1-K-014-1,2026-07-21 02:30:02.965479+00
ce1d600e-d532-409a-a69d-5e079f5474d9,SKU-12407,Gearbox C98,CTRA1-T-007-2,2026-07-21 02:30:02.965479+00
ce2690ed-531c-4025-a1d1-920cbb8c5a6c,SKU-10770,Wheel Axle X15,CTRA1-G-008-1,2026-07-21 02:30:02.965479+00
ce33a94b-0f71-48c1-9c8f-813e463bfa82,SKU-12016,Body Shell B75,CTRA1-Q-001-1,2026-07-21 02:30:02.965479+00
ce461820-2312-49a1-9384-e9ccd604bad9,SKU-10987,Body Shell X53,CTRA1-H-053-2,2026-07-21 02:30:02.965479+00
ce48976a-b54d-4aa0-8ebb-65c017a6b7e9,SKU-10612,Wheel Axle F23,CTRA1-E-055-1,2026-07-21 02:30:02.965479+00
ce559e89-8523-49e1-8c6a-742915669674,SKU-12534,Panel M0,CTRA1-U-008-1,2026-07-21 02:30:02.965479+00
ce6d170f-53ae-4bc7-805c-28e50b7e9f53,SKU-10660,Wheel Axle W24,CTRA1-F-016-1,2026-07-21 02:30:02.965479+00
ce7b2f76-880a-49b6-9306-d60ef3aa3f18,SKU-10363,Motor V77,CTRA1-C-056-2,2026-07-21 02:30:02.965479+00
cea0af3b-f08b-4967-829d-4896d221f83d,SKU-12054,Sensor Component B61,CTRA1-Q-020-1,2026-07-21 02:30:02.965479+00
ceb3396a-6993-4926-a5a1-4f826ef0c69d,SKU-11378,Chassis K33,CTRA1-K-060-1,2026-07-21 02:30:02.965479+00
cec57025-929e-422f-9916-fe4a52891cf1,SKU-10355,Panel J70,CTRA1-C-052-2,2026-07-21 02:30:02.965479+00
ceea27f4-6bcd-4fc2-8d1e-d5629321ca3b,SKU-12107,Motor F30,CTRA1-Q-046-2,2026-07-21 02:30:02.965479+00
cf0cfd53-181f-41fd-987a-f1cc21eb1b29,SKU-10553,Sensor Component J85,CTRA1-E-025-2,2026-07-21 02:30:02.965479+00
cf25e8c2-2690-4769-a719-ec7cb6a011c7,SKU-11406,Motor S29,CTRA1-L-011-1,2026-07-21 02:30:02.965479+00
cf43df49-f2dc-484d-aab2-003f8b1b7b2d,SKU-12639,Body Shell R66,CTRA1-U-060-2,2026-07-21 02:30:02.965479+00
cf4b423a-dddf-4f40-aab5-bb5f7da8ff41,SKU-11694,Wheel Axle I13,CTRA1-N-029-1,2026-07-21 02:30:02.965479+00
cf69da0b-dee1-4d87-b390-b3436209d379,SKU-12124,Motor F43,CTRA1-Q-055-1,2026-07-21 02:30:02.965479+00
cf737261-ea45-433f-9f2b-c49619fe26c1,SKU-10688,Wheel Axle V94,CTRA1-F-030-1,2026-07-21 02:30:02.965479+00
cf74f86a-4475-44ce-971a-af5a70b53835,SKU-10793,Body Shell Y45,CTRA1-G-019-2,2026-07-21 02:30:02.965479+00
cf7f73a5-3f85-4df0-a392-58f385ef5562,SKU-11952,Panel N42,CTRA1-P-032-1,2026-07-21 02:30:02.965479+00
cf825dc0-c308-4dd6-a3a1-e6315f582962,SKU-12113,Chassis R69,CTRA1-Q-049-2,2026-07-21 02:30:02.965479+00
cf8929da-31c1-4c1d-bd14-52481f053074,SKU-10925,Wheel Axle Q5,CTRA1-H-022-2,2026-07-21 02:30:02.965479+00
cf9b49df-1547-47a1-a39d-7082c5e26232,SKU-11325,Panel O37,CTRA1-K-033-2,2026-07-21 02:30:02.965479+00
cfacb767-4ef4-4da1-9568-d14e3d746ff5,SKU-11587,Casing Y49,CTRA1-M-038-2,2026-07-21 02:30:02.965479+00
cfcc85b0-ef16-4d39-af33-abad954443ef,SKU-11443,Casing J68,CTRA1-L-029-2,2026-07-21 02:30:02.965479+00
cfdc956b-51ed-455a-adc3-1417ccf6bfad,SKU-11324,Sensor Component M43,CTRA1-K-033-1,2026-07-21 02:30:02.965479+00
cfe49f41-0575-42f5-8008-9784caa729af,SKU-10503,Motor Q34,CTRA1-D-063-2,2026-07-21 02:30:02.965479+00
cfe7d55e-6619-4247-a8a5-a289ee11aa32,SKU-11005,Motor L41,CTRA1-H-062-2,2026-07-21 02:30:02.965479+00
cffe0161-0f8a-40c0-af9d-c5f7f1d3d7fa,SKU-12467,Wheel Axle H11,CTRA1-T-037-2,2026-07-21 02:30:02.965479+00
d005fb22-63f3-4dc9-be2b-e7c8de862a20,SKU-12114,Sensor Component F76,CTRA1-Q-050-1,2026-07-21 02:30:02.965479+00
d044428e-4525-43bb-8a85-7098895142af,SKU-11202,Panel T37,CTRA1-J-035-1,2026-07-21 02:30:02.965479+00
d07132b3-538e-4ed1-915c-fd3ed44683bd,SKU-12954,Panel W54,CTRA1-X-029-1,2026-07-21 02:30:02.965479+00
d0955a1a-1c9d-4bd3-a9b8-dc6d47efd144,SKU-10422,Panel E55,CTRA1-D-023-1,2026-07-21 02:30:02.965479+00
d0ab4ff2-6ac1-4dc8-a261-40d46f049066,SKU-11196,Casing W20,CTRA1-J-032-1,2026-07-21 02:30:02.965479+00
d0ca6a97-dd0e-4ee3-8c21-90ddaf0b978a,SKU-12048,Body Shell M79,CTRA1-Q-017-1,2026-07-21 02:30:02.965479+00
d0d43dd4-e25e-47b1-907f-21f36cc9e62c,SKU-11853,Panel N10,CTRA1-O-045-2,2026-07-21 02:30:02.965479+00
d0e75ef9-343e-4c58-b4cc-006f628e8d15,SKU-12194,Panel I74,CTRA1-R-027-1,2026-07-21 02:30:02.965479+00
d10e8009-1841-4439-8cd7-4375b191903d,SKU-10513,Body Shell Y11,CTRA1-E-005-2,2026-07-21 02:30:02.965479+00
d11ae9ce-2c4c-448e-b98f-79aa12a4faed,SKU-12356,Panel O6,CTRA1-S-045-1,2026-07-21 02:30:02.965479+00
d11b3131-364e-4d65-9fed-1122936b70a0,SKU-10527,Motor Y6,CTRA1-E-012-2,2026-07-21 02:30:02.965479+00
d11ba613-4a7a-47dc-b549-038213b7265f,SKU-10994,Panel F74,CTRA1-H-057-1,2026-07-21 02:30:02.965479+00
d12e7ec1-cc63-4243-9c2e-f8882e5f8872,SKU-10204,Panel S79,CTRA1-B-040-1,2026-07-21 02:30:02.965479+00
d1608d75-593b-4057-af28-458dca95f0bd,SKU-11194,Casing V43,CTRA1-J-031-1,2026-07-21 02:30:02.965479+00
d16dde14-f40e-421a-90ec-11f44b1f7f0b,SKU-12963,Body Shell M13,CTRA1-X-033-2,2026-07-21 02:30:02.965479+00
d19bc2ea-2bdf-4092-90cb-7328023e76da,SKU-12787,Body Shell P31,CTRA1-W-008-2,2026-07-21 02:30:02.965479+00
d1a6187e-420d-4513-b7b0-948b9fe5fc48,SKU-12583,Panel J68,CTRA1-U-032-2,2026-07-21 02:30:02.965479+00
d1b2406a-2549-46ab-be17-68d80750e7ee,SKU-11823,Gearbox I3,CTRA1-O-030-2,2026-07-21 02:30:02.965479+00
d1c3f77d-9b4f-460a-aa08-375381d7a293,SKU-12106,Casing Q33,CTRA1-Q-046-1,2026-07-21 02:30:02.965479+00
d20fd48a-fae5-47f3-ac3e-f8c01bd8f379,SKU-10457,Panel K45,CTRA1-D-040-2,2026-07-21 02:30:02.965479+00
d2100d42-c2e3-4cd3-a677-08630facfa22,SKU-12409,Casing F64,CTRA1-T-008-2,2026-07-21 02:30:02.965479+00
d21076dc-c9f3-4c1a-821f-ecfb6b525853,SKU-10087,Motor V33,CTRA1-A-044-2,2026-07-21 02:30:02.965479+00
d245ae1b-209f-435a-819c-b1bfc1a80456,SKU-11417,Casing F64,CTRA1-L-016-2,2026-07-21 02:30:02.965479+00
d24cee5d-2df4-449c-827e-70b81eced091,SKU-12044,Gearbox G30,CTRA1-Q-015-1,2026-07-21 02:30:02.965479+00
d282953d-e144-427b-af62-ef7f5ca48797,SKU-10623,Motor B21,CTRA1-E-060-2,2026-07-21 02:30:02.965479+00
d2ae5801-0a99-409d-ae61-9f7f8e79ecf9,SKU-12649,Panel N58,CTRA1-V-002-2,2026-07-21 02:30:02.965479+00
d2b90cff-7e78-4c53-882b-a6606a427f60,SKU-10813,Body Shell Q99,CTRA1-G-029-2,2026-07-21 02:30:02.965479+00
d2d5ee9b-c718-4c62-8aad-14f9242ffd0a,SKU-10121,Panel D91,CTRA1-A-061-2,2026-07-21 02:30:02.965479+00
d2ea2379-c512-4b82-a67b-8cdddaa69bc9,SKU-12531,Wheel Axle Y80,CTRA1-U-006-2,2026-07-21 02:30:02.965479+00
d2ee7363-b088-474e-8c37-8968b0bb5f90,SKU-12803,Chassis V29,CTRA1-W-016-2,2026-07-21 02:30:02.965479+00
d3264727-edc1-4ba9-8e54-820b3624ae4c,SKU-10061,Gearbox P88,CTRA1-A-031-2,2026-07-21 02:30:02.965479+00
d33c2dc0-872b-41ae-b5cd-1f029205911a,SKU-10468,Gearbox Z64,CTRA1-D-046-1,2026-07-21 02:30:02.965479+00
d35589ff-750c-45fe-8ddb-ace1e62ba6fe,SKU-12418,Body Shell S12,CTRA1-T-013-1,2026-07-21 02:30:02.965479+00
d370ccbb-afcf-4024-aecd-63e469a0bebe,SKU-10297,Gearbox J29,CTRA1-C-023-2,2026-07-21 02:30:02.965479+00
d37a32a2-6b1c-43f2-9a38-b5c63ee22496,SKU-11578,Casing B45,CTRA1-M-034-1,2026-07-21 02:30:02.965479+00
d37fc4ec-4a20-421e-9641-32337c4f3db6,SKU-10201,Casing R68,CTRA1-B-038-2,2026-07-21 02:30:02.965479+00
d3828bcf-8f56-4c7a-8f2b-fd6594bec04b,SKU-10935,Body Shell Q6,CTRA1-H-027-2,2026-07-21 02:30:02.965479+00
d3c28008-df78-46c5-8730-a30431d3d130,SKU-12631,Wheel Axle M23,CTRA1-U-056-2,2026-07-21 02:30:02.965479+00
d3c9e695-0ba3-4281-b762-6a94ab8f880c,SKU-10861,Gearbox H1,CTRA1-G-053-2,2026-07-21 02:30:02.965479+00
d40b12ed-cee5-46d3-8c24-dc6ff448f1af,SKU-10736,Body Shell S66,CTRA1-F-054-1,2026-07-21 02:30:02.965479+00
d40bfe2a-e015-4473-8242-4459907d003d,SKU-11941,Motor Q24,CTRA1-P-026-2,2026-07-21 02:30:02.965479+00
d411fbc9-f65e-4ce9-bcd3-5eb9acc06d9d,SKU-12898,Casing N62,CTRA1-W-064-1,2026-07-21 02:30:02.965479+00
d42a56a0-d45a-4843-b3f7-6e50787492a7,SKU-12316,Panel R16,CTRA1-S-025-1,2026-07-21 02:30:02.965479+00
d44917cf-289f-4274-adb8-bf89a9493787,SKU-12072,Casing J42,CTRA1-Q-029-1,2026-07-21 02:30:02.965479+00
d4498551-2f27-4858-96f9-a560b8dbb9a6,SKU-12335,Body Shell X71,CTRA1-S-034-2,2026-07-21 02:30:02.965479+00
d44a7ea1-bf78-45b7-9789-9fa27e7bba1b,SKU-12821,Chassis D49,CTRA1-W-025-2,2026-07-21 02:30:02.965479+00
d450d19a-47ed-492a-83ce-682b56de4b70,SKU-10211,Casing M18,CTRA1-B-043-2,2026-07-21 02:30:02.965479+00
d45f2d8d-c52b-41ff-b501-6bc546b62a9e,SKU-11536,Chassis S92,CTRA1-M-013-1,2026-07-21 02:30:02.965479+00
d487a0a7-ba23-41e5-8507-66ea85e429ea,SKU-12004,Sensor Component R93,CTRA1-P-058-1,2026-07-21 02:30:02.965479+00
d4bf8268-0efc-4717-819c-10d91b933986,SKU-10969,Gearbox B50,CTRA1-H-044-2,2026-07-21 02:30:02.965479+00
d4f89efb-93fb-4a6a-b13e-697ee5895e11,SKU-12799,Panel C61,CTRA1-W-014-2,2026-07-21 02:30:02.965479+00
d4fdbbf7-2bca-41ca-a7ca-62f3f5083c2e,SKU-11150,Sensor Component C81,CTRA1-J-009-1,2026-07-21 02:30:02.965479+00
d511d7ae-ef49-4aab-ac9c-ebc4fd9a7a76,SKU-10580,Panel M89,CTRA1-E-039-1,2026-07-21 02:30:02.965479+00
d519414f-da9b-4b2b-b414-d1cc920a2066,SKU-12668,Body Shell W4,CTRA1-V-012-1,2026-07-21 02:30:02.965479+00
d527172a-3cf2-42cf-84c2-4931973ac1ff,SKU-12716,Casing K93,CTRA1-V-036-1,2026-07-21 02:30:02.965479+00
d52c70a0-23e9-48e8-b3f6-bf36781f8537,SKU-11162,Casing L70,CTRA1-J-015-1,2026-07-21 02:30:02.965479+00
d53fc294-6512-4cf3-884b-797187efbdc2,SKU-11723,Gearbox W80,CTRA1-N-043-2,2026-07-21 02:30:02.965479+00
d5780832-4b8c-41ad-bcd2-4665773b43a2,SKU-10640,Wheel Axle I60,CTRA1-F-006-1,2026-07-21 02:30:02.965479+00
d579d2e6-3f0c-4171-8a77-f90b6a375afa,SKU-10785,Body Shell E31,CTRA1-G-015-2,2026-07-21 02:30:02.965479+00
d58c8e8b-35a2-4e7c-a364-66030f03bd87,SKU-10958,Casing K34,CTRA1-H-039-1,2026-07-21 02:30:02.965479+00
d59bfee8-2f44-4596-8aab-7f5e9750a122,SKU-11031,Wheel Axle C89,CTRA1-I-012-2,2026-07-21 02:30:02.965479+00
d5a23976-f40e-449b-bbf9-aaf58e3fde92,SKU-12053,Panel R34,CTRA1-Q-019-2,2026-07-21 02:30:02.965479+00
d5b33c71-2339-4c33-8425-c0abb4025168,SKU-12676,Body Shell F24,CTRA1-V-016-1,2026-07-21 02:30:02.965479+00
d5b36e93-536f-4c28-ad8d-a0d08e21a3d2,SKU-10829,Casing C82,CTRA1-G-037-2,2026-07-21 02:30:02.965479+00
d5c99663-0c01-4c40-a465-b9597c57821e,SKU-12209,Wheel Axle B85,CTRA1-R-034-2,2026-07-21 02:30:02.965479+00
d5cf6de9-ed20-4317-9046-e9ebd25c1276,SKU-11413,Chassis V49,CTRA1-L-014-2,2026-07-21 02:30:02.965479+00
d5d6a861-166b-4933-a210-f74c2c17bc25,SKU-10887,Motor M83,CTRA1-H-003-2,2026-07-21 02:30:02.965479+00
d5e75834-fa7b-4eea-aeb5-146788a293ea,SKU-12014,Gearbox F95,CTRA1-P-063-1,2026-07-21 02:30:02.965479+00
d6021c32-de91-4b84-82d7-26d8c6cc5c6f,SKU-11359,Body Shell P2,CTRA1-K-050-2,2026-07-21 02:30:02.965479+00
d616a590-e9be-4644-8d2c-d51320e6e986,SKU-12859,Chassis I28,CTRA1-W-044-2,2026-07-21 02:30:02.965479+00
d64ebc39-380a-43c2-a588-b3b2fe23f8a6,SKU-12941,Sensor Component Y85,CTRA1-X-022-2,2026-07-21 02:30:02.965479+00
d6658fbe-96db-46d2-9dcc-e69f7b9537d6,SKU-10467,Casing Q21,CTRA1-D-045-2,2026-07-21 02:30:02.965479+00
d681ec4b-360e-4580-b648-8a9126b8785e,SKU-10104,Casing T41,CTRA1-A-053-1,2026-07-21 02:30:02.965479+00
d682ef0e-16f1-4f5e-b7c9-b9cf6c5df7ff,SKU-12123,Gearbox X36,CTRA1-Q-054-2,2026-07-21 02:30:02.965479+00
d6c65152-006f-431e-8207-2f4624af8766,SKU-12780,Panel P98,CTRA1-W-005-1,2026-07-21 02:30:02.965479+00
d6e9fca6-0441-434c-854b-80c90c75cacd,HW-TM-02,Dual Exposed Engines,CTRA1-B-015-1,2026-07-21 02:30:02.965479+00
d70d9de6-5590-463e-9c79-2d5be405161f,SKU-10220,Casing Q46,CTRA1-B-048-1,2026-07-21 02:30:02.965479+00
d72cfabb-2444-46b4-b6a3-f74c49e50ea9,SKU-11981,Sensor Component Y79,CTRA1-P-046-2,2026-07-21 02:30:02.965479+00
d75e771f-1b59-40de-bc8b-8b6b40f79478,SKU-12913,Wheel Axle U8,CTRA1-X-008-2,2026-07-21 02:30:02.965479+00
d7854813-32b1-4aea-9462-824babc8b8c7,SKU-12346,Motor L69,CTRA1-S-040-1,2026-07-21 02:30:02.965479+00
d78c3e70-cc37-4482-901c-b7da2af99776,SKU-12421,Wheel Axle X93,CTRA1-T-014-2,2026-07-21 02:30:02.965479+00
d79dcdff-fcfa-4270-a1fa-399caf4c78cc,SKU-12196,Panel T7,CTRA1-R-028-1,2026-07-21 02:30:02.965479+00
d7b17ff7-b717-4a2e-8664-8357c3c4750b,SKU-10893,Panel Y58,CTRA1-H-006-2,2026-07-21 02:30:02.965479+00
